id,AND_ID,PI_ID,PMID,ProjectNumber,subProjectNumber,PI_Name
48660,2246672,7354210,11208591,R01HL046230,,"BORIEK, ALADIN MOHAMED"
48661,2205014,3287507,4066813,P50MH030929,9004.0,"YOUNG, J GERALD"
48662,2205014,3287507,4087881,P50MH030929,9004.0,"YOUNG, J GERALD"
48663,2205014,3287507,4034870,P50MH030929,9004.0,"YOUNG, J GERALD"
48664,2205014,3287507,4000970,P50MH030929,9004.0,"YOUNG, J GERALD"
48665,2205014,3287507,3968377,P50MH030929,9004.0,"YOUNG, J GERALD"
48666,2205014,3287507,4032205,P50MH030929,9004.0,"YOUNG, J GERALD"
48667,2205014,3287507,3859227,P50MH030929,9004.0,"YOUNG, J GERALD"
48668,2205014,3287507,3894196,P50MH030929,9004.0,"YOUNG, J GERALD"
48669,2205014,3287507,2581835,P50MH030929,9004.0,"YOUNG, J GERALD"
48670,2205014,3287507,3883235,P50MH030929,9004.0,"YOUNG, J GERALD"
48671,2205014,3287507,3936106,P50MH030929,9004.0,"YOUNG, J GERALD"
48672,2205014,3287507,3980429,P50MH030929,9004.0,"YOUNG, J GERALD"
48673,2205014,3287507,2861619,P50MH030929,9004.0,"YOUNG, J GERALD"
48674,2205014,3287507,3859880,P50MH030929,9004.0,"YOUNG, J GERALD"
48675,2205014,3287507,3995758,P50MH030929,9004.0,"YOUNG, J GERALD"
48676,2205014,3287507,3860194,P50MH030929,9004.0,"YOUNG, J GERALD"
48677,2205014,3287507,2860100,P50MH030929,9004.0,"YOUNG, J GERALD"
48678,2205014,3287507,3998720,P50MH030929,9004.0,"YOUNG, J GERALD"
48679,2205014,3287507,4003593,P50MH030929,9004.0,"YOUNG, J GERALD"
48680,2205014,3287507,2580456,P50MH030929,9004.0,"YOUNG, J GERALD"
48681,2205014,3287507,3905862,P50MH030929,9004.0,"YOUNG, J GERALD"
48682,2205014,3287507,2578911,P50MH030929,9004.0,"YOUNG, J GERALD"
48683,2205014,3287507,4033356,P50MH030929,9004.0,"YOUNG, J GERALD"
48684,2205014,3287507,4077815,P50MH030929,9004.0,"YOUNG, J GERALD"
48685,2205014,3287507,3857156,P50MH030929,9004.0,"YOUNG, J GERALD"
48686,2205014,3287507,2580600,P50MH030929,9004.0,"YOUNG, J GERALD"
48687,2205014,3287507,2578039,P50MH030929,9004.0,"YOUNG, J GERALD"
48688,2205014,3287507,3160746,P50MH030929,9004.0,"YOUNG, J GERALD"
48689,3698396,1862413,9176885,P30CA014089,,"JONES, PETER A"
48690,3698396,1862413,9194456,P30CA014089,,"JONES, PETER A"
48691,3698396,1862413,9262248,P30CA014089,,"JONES, PETER A"
48692,3698396,1862413,9169396,P30CA014089,,"JONES, PETER A"
48693,3698396,1862413,9234862,P30CA014089,,"JONES, PETER A"
48694,3698396,1862413,9392545,P30CA014089,,"JONES, PETER A"
48695,3698396,1862413,9815851,P30CA014089,,"JONES, PETER A"
48696,3698396,1862413,9105362,P30CA014089,,"JONES, PETER A"
48697,3698396,1862413,9171110,P30CA014089,,"JONES, PETER A"
48698,3698396,1862413,9336359,P30CA014089,,"JONES, PETER A"
48699,3698396,1862413,9264578,P30CA014089,,"JONES, PETER A"
48700,3698396,1862413,9409601,P30CA014089,,"JONES, PETER A"
48701,3698396,1862413,9449372,P30CA014089,,"JONES, PETER A"
48702,9232718,6226620,11153095,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48703,9232718,6226620,10779488,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48704,9232718,6226620,11063696,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48705,9232718,6226620,10716700,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48706,9232718,6226620,11088010,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48707,9232718,6226620,10731150,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48708,9232718,6226620,10731134,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48709,9232718,6226620,10779493,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48710,9232718,6226620,10731132,P50HG000750,1.0,"PALAZZOLO, MICHAEL J"
48711,164139,1887995,1972186,R01EY004785,,"ELDRED, WILLIAM D"
48712,7274061,6183869,18272687,P01DA019695,9001.0,"VEZINA, PAUL R"
48713,7274061,6183869,19092927,P01DA019695,9001.0,"VEZINA, PAUL R"
48714,7148991,1862393,12361925,P42ES010349,2.0,"HEI, TOM K"
48715,7148991,1862393,12162448,P42ES010349,2.0,"HEI, TOM K"
48716,7148991,1862393,12378292,P42ES010349,2.0,"HEI, TOM K"
48717,1999439,1888953,9237935,R01AI024985,,"CHILTON, FLOYD H"
48718,5298931,1889931,11574942,R01DA010900,,"WIGHTMAN, ROBERT MARK"
48719,5298931,1889931,11496146,R01DA010900,,"WIGHTMAN, ROBERT MARK"
48720,5298931,1889931,11259524,R01DA010900,,"WIGHTMAN, ROBERT MARK"
48721,7348646,1863021,11153095,P50HG000750,4.0,"RUBIN, GERALD M."
48722,7348646,1863021,10779488,P50HG000750,4.0,"RUBIN, GERALD M."
48723,7348646,1863021,11063696,P50HG000750,4.0,"RUBIN, GERALD M."
48724,7348646,1863021,10716700,P50HG000750,4.0,"RUBIN, GERALD M."
48725,7348646,1863021,11088010,P50HG000750,4.0,"RUBIN, GERALD M."
48726,7348646,1863021,10731150,P50HG000750,4.0,"RUBIN, GERALD M."
48727,7348646,1863021,10731134,P50HG000750,4.0,"RUBIN, GERALD M."
48728,7348646,1863021,10779493,P50HG000750,4.0,"RUBIN, GERALD M."
48729,7348646,1863021,10731132,P50HG000750,4.0,"RUBIN, GERALD M."
48730,305209,1871151,4062126,P01MH031050,1.0,"STUNKARD, ALBERT J"
48731,305209,1871151,3981480,P01MH031050,1.0,"STUNKARD, ALBERT J"
48732,7315518,1864017,9405659,P30CA014195,,"ECKHART, WALTER"
48733,7315518,1864017,9383050,P30CA014195,,"ECKHART, WALTER"
48734,7315518,1864017,9278444,P30CA014195,,"ECKHART, WALTER"
48735,7315518,1864017,9405610,P30CA014195,,"ECKHART, WALTER"
48736,7315518,1864017,9366517,P30CA014195,,"ECKHART, WALTER"
48737,7315518,1864017,9020136,P30CA014195,,"ECKHART, WALTER"
48738,7315518,1864017,9010229,P30CA014195,,"ECKHART, WALTER"
48739,7315518,1864017,9371520,P30CA014195,,"ECKHART, WALTER"
48740,7315518,1864017,9038181,P30CA014195,,"ECKHART, WALTER"
48741,7315518,1864017,9325251,P30CA014195,,"ECKHART, WALTER"
48742,7315518,1864017,9044851,P30CA014195,,"ECKHART, WALTER"
48743,7315518,1864017,9155018,P30CA014195,,"ECKHART, WALTER"
48744,7315518,1864017,9391075,P30CA014195,,"ECKHART, WALTER"
48745,7315518,1864017,9125197,P30CA014195,,"ECKHART, WALTER"
48746,7315518,1864017,9032297,P30CA014195,,"ECKHART, WALTER"
48747,7315518,1864017,9130707,P30CA014195,,"ECKHART, WALTER"
48748,7315518,1864017,9148935,P30CA014195,,"ECKHART, WALTER"
48749,2445067,1895721,24804256,T34GM008563,,"SIMMONS, DWAYNE D"
48750,2445067,1895721,24657568,T34GM008563,,"SIMMONS, DWAYNE D"
48751,2445067,1895721,24566993,T34GM008563,,"SIMMONS, DWAYNE D"
48752,2445067,1895721,25199830,T34GM008563,,"SIMMONS, DWAYNE D"
48753,2445067,1895721,24657568,T34GM008563,,"SIMMONS, DWAYNE D"
48754,2445067,1895721,25199830,T34GM008563,,"SIMMONS, DWAYNE D"
48755,2445067,1895721,24566993,T34GM008563,,"SIMMONS, DWAYNE D"
48756,2445067,1895721,24804256,T34GM008563,,"SIMMONS, DWAYNE D"
48757,2445067,1895721,24804256,T34GM008563,,"SIMMONS, DWAYNE D"
48758,2445067,1895721,25199830,T34GM008563,,"SIMMONS, DWAYNE D"
48759,2445067,1895721,24657568,T34GM008563,,"SIMMONS, DWAYNE D"
48760,2445067,1895721,24566993,T34GM008563,,"SIMMONS, DWAYNE D"
48761,68924,1860206,19072756,P50HD052121,9003.0,"DENCKLA, MARTHA BRIDGE"
48762,4821844,1881377,11141142,R01HL046328,,"MULDOON, MATTHEW F"
48763,9232718,6226620,11153095,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48764,9232718,6226620,10779488,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48765,9232718,6226620,11063696,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48766,9232718,6226620,10716700,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48767,9232718,6226620,11088010,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48768,9232718,6226620,10731150,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48769,9232718,6226620,10731134,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48770,9232718,6226620,10779493,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48771,9232718,6226620,10731132,P50HG000750,5.0,"PALAZZOLO, MICHAEL J"
48772,307790,1888952,9218605,R01AI025011,,"WETSEL, RICK A."
48773,5106684,7006546,11133635,R01DA008256,,"YEOMANS, DAVID CLIFFORD"
48774,0,3184193,4062126,P01MH031050,2.0,"STUNKARD, ALBERT J"
48775,0,3184193,3981480,P01MH031050,2.0,"STUNKARD, ALBERT J"
48776,2424677,2197662,19072756,P50HD052121,1.0,"CUTTING, LAURIE E"
48777,7605601,1864851,1720150,R01AI028414,,"BUCKLEY, REBECCA H"
48778,7605601,1864851,1826506,R01AI028414,,"BUCKLEY, REBECCA H"
48779,5481382,1898145,11153095,P50HG000750,6.0,"GIBBS, RICHARD A"
48780,5481382,1898145,10779488,P50HG000750,6.0,"GIBBS, RICHARD A"
48781,5481382,1898145,11063696,P50HG000750,6.0,"GIBBS, RICHARD A"
48782,5481382,1898145,10716700,P50HG000750,6.0,"GIBBS, RICHARD A"
